Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
User 7,Source 0,browseTitles,,,5/2/23 9:51
User 7,Source 0,profilesGate,,,5/2/23 9:51
User 7,Source 0,browseTitles,,,5/2/23 9:24
User 7,Source 0,playback,,,5/2/23 9:24
User 7,Source 0,profilesGate,,,5/2/23 9:24
User 7,Source 0,browseTitles,,,5/2/23 9:24
User 7,Source 0,browseTitles,,,5/1/23 22:10
User 7,Source 0,movieDetails,,,5/1/23 22:10
User 7,Source 0,postPlay,,,5/1/23 22:10
User 7,Source 0,postPlay,,,5/1/23 22:10
User 7,Source 0,browseTitles,,,5/1/23 20:19
User 7,Source 0,playback,,,5/1/23 20:19
User 7,Source 0,profilesGate,,,5/1/23 20:19
User 7,Source 0,browseTitles,,,5/1/23 20:19
User 7,Source 0,search,,,5/1/23 19:13
User 7,Source 0,browseTitles,,,5/1/23 19:13
User 7,Source 0,profilesGate,,,5/1/23 19:13
User 7,Source 0,browseTitles,,,5/1/23 19:13
User 7,Source 0,postPlay,,,5/1/23 12:40
User 7,Source 0,postPlay,,,5/1/23 12:40
User 7,Source 0,playback,,,5/1/23 12:08
User 7,Source 0,playback,,,5/1/23 12:08
User 7,Source 0,movieDetails,,,5/1/23 12:08
User 7,Source 0,movieDetails,,,5/1/23 12:08
User 7,Source 0,playback,,,5/1/23 12:06
User 7,Source 0,movieDetails,,,5/1/23 12:06
User 7,Source 0,search,,,5/1/23 12:06
User 7,Source 0,movieDetails,,,5/1/23 12:06
User 7,Source 0,browseTitles,,,5/1/23 12:06
User 7,Source 0,search,,,5/1/23 12:06
User 7,Source 0,profilesGate,,,5/1/23 12:06
User 7,Source 0,browseTitles,,,5/1/23 12:06
User 7,Source 0,playback,,,4/30/23 14:41
User 7,Source 0,browseTitles,,,4/30/23 14:41
User 7,Source 0,profilesGate,,,4/30/23 14:41
User 7,Source 0,browseTitles,,,4/30/23 14:41
User 7,Source 0,movieDetails,,,4/30/23 9:28
User 7,Source 0,browseTitles,,,4/30/23 9:28
User 7,Source 0,browseTitles,,,4/30/23 9:28
User 7,Source 0,movieDetails,,,4/30/23 9:28
User 7,Source 0,browseTitles,,,4/30/23 9:28
User 7,Source 0,playback,,,4/30/23 9:28
User 7,Source 0,playback,,,4/30/23 9:03
User 7,Source 0,browseTitles,,,4/30/23 9:03
User 7,Source 0,browseTitles,,,4/30/23 9:03
User 7,Source 0,profilesGate,,,4/30/23 9:03
User 7,Source 0,playback,,,4/29/23 11:10
User 7,Source 0,browseTitles,,,4/29/23 11:10
User 7,Source 0,playback,,,4/29/23 10:49
User 7,Source 0,browseTitles,,,4/29/23 10:49
User 7,Source 0,movieDetails,,,4/29/23 10:49
User 7,Source 0,browseTitles,,,4/29/23 10:49
User 7,Source 0,browseTitles,,,4/29/23 10:49
User 7,Source 0,movieDetails,,,4/29/23 10:49
User 7,Source 0,profilesGate,,,4/29/23 10:49
User 7,Source 0,browseTitles,,,4/29/23 10:49
User 7,Source 0,browseTitles,,,4/29/23 10:49
User 7,Source 0,browseTitles,,,4/29/23 10:49
User 7,Source 0,profilesGate,,,4/28/23 10:49
User 7,Source 0,browseTitles,,,4/28/23 10:49
User 7,Source 0,movieDetails,,,4/28/23 10:23
User 7,Source 0,search,,,4/28/23 10:23
User 7,Source 0,movieDetails,,,4/28/23 10:22
User 7,Source 0,search,,,4/28/23 10:22
User 7,Source 0,search,,,4/28/23 10:16
User 7,Source 0,profilesGate,,,4/28/23 10:16
User 7,Source 0,browseTitles,,,4/28/23 10:16
User 7,Source 0,browseTitles,,,4/28/23 10:16
User 7,Source 0,cachedVideos,,,4/27/23 21:15
User 7,Source 0,movieDetails,,,4/27/23 21:15
User 7,Source 0,movieDetails,,,4/27/23 21:15
User 7,Source 0,cachedVideos,,,4/27/23 21:15
User 7,Source 0,cachedVideos,,,4/27/23 21:15
User 7,Source 0,cachedVideos,,,4/27/23 21:15
User 7,Source 0,playback,,,4/27/23 21:15
User 7,Source 0,movieDetails,,,4/27/23 21:15
User 7,Source 0,playback,,,4/27/23 20:23
User 7,Source 0,movieDetails,,,4/27/23 20:23
User 7,Source 0,movieDetails,,,4/27/23 20:14
User 7,Source 0,browseTitles,,,4/27/23 20:14
User 7,Source 0,postPlay,,,4/27/23 20:14
User 7,Source 0,postPlay,,,4/27/23 20:14
User 7,Source 0,playback,,,4/27/23 19:19
User 7,Source 0,browseTitles,,,4/27/23 19:19
User 7,Source 0,playback,,,4/27/23 19:18
User 7,Source 0,browseTitles,,,4/27/23 19:18
User 7,Source 0,browseTitles,,,4/27/23 19:11
User 7,Source 0,playback,,,4/27/23 19:11
User 7,Source 0,movieDetails,,,4/27/23 18:37
User 7,Source 0,search,,,4/27/23 18:37
User 7,Source 0,postPlay,,,4/27/23 18:37
User 7,Source 0,postPlay,,,4/27/23 18:37
User 7,Source 0,playback,,,4/27/23 18:35
User 7,Source 0,playback,,,4/27/23 18:35
User 7,Source 0,playback,,,4/27/23 18:29
User 7,Source 0,movieDetails,,,4/27/23 18:29
User 7,Source 0,search,,,4/27/23 18:29
User 7,Source 0,movieDetails,,,4/27/23 18:29
User 7,Source 0,movieDetails,,,4/27/23 18:29
User 7,Source 0,search,,,4/27/23 18:29
User 7,Source 0,postPlay,,,4/27/23 18:29
User 7,Source 0,postPlay,,,4/27/23 18:29
User 7,Source 0,playback,,,4/27/23 18:27
User 7,Source 0,playback,,,4/27/23 18:27
User 7,Source 0,playback,,,4/27/23 18:11
User 7,Source 0,movieDetails,,,4/27/23 18:11
User 7,Source 0,search,,,4/27/23 18:11
User 7,Source 0,movieDetails,,,4/27/23 18:11
User 7,Source 0,movieDetails,,,4/27/23 18:10
User 7,Source 0,search,,,4/27/23 18:10
User 7,Source 0,search,,,4/27/23 18:09
User 7,Source 0,movieDetails,,,4/27/23 18:09
User 7,Source 0,movieDetails,,,4/27/23 18:09
User 7,Source 0,search,,,4/27/23 18:09
User 7,Source 0,search,,,4/27/23 18:09
User 7,Source 0,movieDetails,,,4/27/23 18:09
User 7,Source 0,search,,,4/27/23 18:08
User 7,Source 0,browseTitles,,,4/27/23 18:08
User 7,Source 0,browseTitles,,,4/27/23 17:48
User 7,Source 0,playback,,,4/27/23 17:48
User 7,Source 0,playback,,,4/27/23 17:48
User 7,Source 0,browseTitles,,,4/27/23 17:48
User 7,Source 0,browseTitles,,,4/27/23 17:09
User 7,Source 0,playback,,,4/27/23 17:09
User 7,Source 0,playback,,,4/27/23 17:08
User 7,Source 0,browseTitles,,,4/27/23 17:08
User 7,Source 0,playback,,,4/27/23 17:08
User 7,Source 0,browseTitles,,,4/27/23 17:08
User 7,Source 0,movieDetails,,,4/27/23 10:39
User 7,Source 0,browseTitles,,,4/27/23 10:39
User 7,Source 0,movieDetails,,,4/27/23 10:39
User 7,Source 0,browseTitles,,,4/27/23 10:39
User 7,Source 0,browseTitles,,,4/27/23 10:39
User 7,Source 0,browseTitles,,,4/27/23 8:47
User 7,Source 0,playback,,,4/27/23 8:47
User 7,Source 0,movieDetails,,,4/27/23 8:47
User 7,Source 0,browseTitles,,,4/27/23 8:47
User 7,Source 0,browseTitles,,,4/27/23 8:47
User 7,Source 0,movieDetails,,,4/27/23 8:47
User 7,Source 0,profilesGate,,,4/27/23 8:47
User 7,Source 0,browseTitles,,,4/27/23 8:47
User 7,Source 0,postPlay,,,4/26/23 21:39
User 7,Source 0,postPlay,,,4/26/23 21:39
User 7,Source 0,playback,,,4/26/23 21:39
User 7,Source 0,movieDetails,,,4/26/23 21:39
User 7,Source 0,postPlay,,,4/26/23 21:38
User 7,Source 0,postPlay,,,4/26/23 21:38
User 7,Source 0,movieDetails,,,4/26/23 21:38
User 7,Source 0,browseTitles,,,4/26/23 21:38
User 7,Source 0,movieDetails,,,4/26/23 21:38
User 7,Source 0,browseTitles,,,4/26/23 21:38
User 7,Source 0,cachedVideos,,,4/26/23 21:38
User 7,Source 0,playback,,,4/26/23 21:38
User 7,Source 0,cachedVideos,,,4/26/23 21:38
User 7,Source 0,browseTitles,,,4/26/23 21:38
User 7,Source 0,cachedVideos,,,4/26/23 21:38
User 7,Source 0,cachedVideos,,,4/26/23 21:38
User 7,Source 0,browseTitles,,,4/26/23 21:37
User 7,Source 0,playback,,,4/26/23 21:37
User 7,Source 0,browseTitles,,,4/26/23 20:19
User 7,Source 0,playback,,,4/26/23 20:19
User 7,Source 0,playback,,,4/26/23 18:55
User 7,Source 0,browseTitles,,,4/26/23 18:55
User 7,Source 0,browseTitles,,,4/26/23 18:51
User 7,Source 0,playback,,,4/26/23 18:51
User 7,Source 0,browseTitles,,,4/26/23 18:12
User 7,Source 0,playback,,,4/26/23 18:12
User 7,Source 0,playback,,,4/26/23 18:03
User 7,Source 0,browseTitles,,,4/26/23 18:03
User 7,Source 0,browseTitles,,,4/26/23 18:01
User 7,Source 0,playback,,,4/26/23 18:01
User 7,Source 0,profilesGate,,,4/26/23 18:01
User 7,Source 0,browseTitles,,,4/26/23 18:01
User 7,Source 0,browseTitles,,,4/26/23 17:59
User 7,Source 0,movieDetails,,,4/26/23 17:59
User 7,Source 0,profilesGate,,,4/26/23 17:59
User 7,Source 0,browseTitles,,,4/26/23 17:59
User 7,Source 0,browseTitles,,,4/25/23 23:12
User 7,Source 0,movieDetails,,,4/25/23 23:12
User 7,Source 0,browseTitles,,,4/25/23 23:12
User 7,Source 0,playback,,,4/25/23 23:12
User 7,Source 0,playback,,,4/25/23 20:43
User 7,Source 0,browseTitles,,,4/25/23 19:47
User 7,Source 0,playback,,,4/25/23 19:47
User 7,Source 0,browseTitles,,,4/25/23 19:47
User 7,Source 0,profilesGate,,,4/25/23 19:47
User 7,Source 0,movieDetails,,,4/25/23 16:44
User 7,Source 0,playback,,,4/25/23 16:44
User 7,Source 0,playback,,,4/25/23 16:44
User 7,Source 0,movieDetails,,,4/25/23 16:44
User 7,Source 0,movieDetails,,,4/25/23 16:44
User 7,Source 0,search,,,4/25/23 16:44
User 7,Source 0,search,,,4/25/23 16:44
User 7,Source 0,browseTitles,,,4/25/23 16:43
User 7,Source 0,profilesGate,,,4/25/23 16:43
User 7,Source 0,browseTitles,,,4/25/23 16:43
User 7,Source 0,browseTitles,,,4/25/23 16:43
User 7,Source 0,browseTitles,,,4/25/23 16:43
User 7,Source 0,playback,,,4/25/23 14:25
User 7,Source 0,movieDetails,,,4/25/23 14:25
User 7,Source 0,movieDetails,,,4/25/23 14:25
User 7,Source 0,playback,,,4/25/23 14:25
User 7,Source 0,playback,,,4/25/23 14:16
User 7,Source 0,movieDetails,,,4/25/23 14:16
User 7,Source 0,browseTitles,,,4/25/23 14:16
User 7,Source 0,playback,,,4/25/23 14:16
User 7,Source 0,browseTitles,,,4/25/23 14:16
User 7,Source 0,movieDetails,,,4/25/23 14:16
User 7,Source 0,browseTitles,,,4/25/23 14:16
User 7,Source 0,playback,,,4/25/23 14:16
User 7,Source 0,browseTitles,,,4/25/23 14:16
User 7,Source 0,playback,,,4/25/23 14:16
User 7,Source 0,playback,,,4/25/23 14:16
User 7,Source 0,browseTitles,,,4/25/23 14:16
User 7,Source 0,profilesGate,,,4/25/23 14:16
User 7,Source 0,browseTitles,,,4/25/23 14:16
User 7,Source 0,playback,,,4/25/23 13:42
User 7,Source 0,browseTitles,,,4/25/23 13:42
User 7,Source 0,profilesGate,,,4/25/23 13:42
User 7,Source 0,browseTitles,,,4/25/23 13:42
User 7,Source 0,browseTitles,,,4/25/23 10:01
User 7,Source 0,playback,,,4/25/23 10:01
User 7,Source 0,profilesGate,,,4/25/23 10:01
User 7,Source 0,browseTitles,,,4/25/23 10:01
User 7,Source 0,browseTitles,,,4/25/23 10:00
User 7,Source 0,playback,,,4/25/23 10:00
User 7,Source 0,profilesGate,,,4/25/23 9:57
User 7,Source 0,browseTitles,,,4/25/23 9:57
User 7,Source 0,browseTitles,,,4/25/23 9:57
User 7,Source 0,playback,,,4/25/23 9:57
User 7,Source 0,postPlay,,,4/24/23 19:22
User 7,Source 0,postPlay,,,4/24/23 19:22
User 7,Source 0,playback,,,4/24/23 19:21
User 7,Source 0,playback,,,4/24/23 19:21
User 7,Source 0,playback,,,4/24/23 19:21
User 7,Source 0,browseTitles,,,4/24/23 19:21
User 7,Source 0,search,,,4/24/23 19:21
User 7,Source 0,browseTitles,,,4/24/23 19:21
User 7,Source 0,movieDetails,,,4/24/23 19:21
User 7,Source 0,search,,,4/24/23 19:21
User 7,Source 0,postPlay,,,4/24/23 19:21
User 7,Source 0,postPlay,,,4/24/23 19:21
User 7,Source 0,playback,,,4/24/23 19:20
User 7,Source 0,playback,,,4/24/23 19:20
User 7,Source 0,playback,,,4/24/23 19:13
User 7,Source 0,movieDetails,,,4/24/23 19:13
User 7,Source 0,movieDetails,,,4/24/23 19:13
User 7,Source 0,search,,,4/24/23 19:13
User 7,Source 0,search,,,4/24/23 19:13
User 7,Source 0,browseTitles,,,4/24/23 19:13
User 7,Source 0,postPlay,,,4/24/23 19:12
User 7,Source 0,postPlay,,,4/24/23 19:12
User 7,Source 0,playback,,,4/24/23 19:10
User 7,Source 0,playback,,,4/24/23 19:10
User 7,Source 0,playback,,,4/24/23 19:08
User 7,Source 0,browseTitles,,,4/24/23 19:08
User 7,Source 0,browseTitles,,,4/24/23 19:08
User 7,Source 0,profilesGate,,,4/24/23 19:08
User 7,Source 0,postPlay,,,4/24/23 18:06
User 7,Source 0,postPlay,,,4/24/23 18:06
User 7,Source 0,browseTitles,,,4/24/23 17:41
User 7,Source 0,playback,,,4/24/23 17:41
User 7,Source 0,profilesGate,,,4/24/23 17:41
User 7,Source 0,browseTitles,,,4/24/23 17:41
User 7,Source 0,movieDetails,,,4/24/23 11:53
User 7,Source 0,browseTitles,,,4/24/23 11:53
User 7,Source 0,postPlay,,,4/24/23 11:53
User 7,Source 0,postPlay,,,4/24/23 11:53
User 7,Source 0,playback,,,4/24/23 11:52
User 7,Source 0,playback,,,4/24/23 11:52
User 7,Source 0,playback,,,4/24/23 11:51
User 7,Source 0,movieDetails,,,4/24/23 11:51
User 7,Source 0,playback,,,4/24/23 11:51
User 7,Source 0,movieDetails,,,4/24/23 11:51
User 7,Source 0,playback,,,4/24/23 11:43
User 7,Source 0,movieDetails,,,4/24/23 11:43
User 7,Source 0,movieDetails,,,4/24/23 11:43
User 7,Source 0,browseTitles,,,4/24/23 11:43
User 7,Source 0,browseTitles,,,4/24/23 10:42
User 7,Source 0,search,,,4/24/23 10:42
User 7,Source 0,search,,,4/24/23 10:42
User 7,Source 0,search,,,4/24/23 10:42
User 7,Source 0,browseTitles,,,4/24/23 10:42
User 7,Source 0,search,,,4/24/23 4:17
User 7,Source 0,profilesGate,,,4/24/23 4:17
User 7,Source 0,search,,,4/24/23 4:17
User 7,Source 0,profilesGate,,,4/24/23 4:17
User 7,Source 0,movieDetails,,,4/24/23 4:17
User 7,Source 0,search,,,4/24/23 4:17
User 7,Source 0,movieDetails,,,4/24/23 4:17
User 7,Source 0,search,,,4/24/23 4:17
User 7,Source 0,postPlay,,,4/24/23 4:17
User 7,Source 0,postPlay,,,4/24/23 4:17
User 7,Source 0,postPlay,,,4/24/23 4:17
User 7,Source 0,postPlay,,,4/24/23 4:17
User 7,Source 0,playback,,,4/24/23 4:15
User 7,Source 0,playback,,,4/24/23 4:15
User 7,Source 0,playback,,,4/24/23 4:09
User 7,Source 0,movieDetails,,,4/24/23 4:09
User 7,Source 0,movieDetails,,,4/24/23 4:08
User 7,Source 0,search,,,4/24/23 4:08
User 7,Source 0,movieDetails,,,4/24/23 4:08
User 7,Source 0,search,,,4/24/23 4:08
User 7,Source 0,postPlay,,,4/24/23 4:08
User 7,Source 0,postPlay,,,4/24/23 4:08
User 7,Source 0,playback,,,4/24/23 4:08
User 7,Source 0,playback,,,4/24/23 4:08
User 7,Source 0,playback,,,4/24/23 3:56
User 7,Source 0,movieDetails,,,4/24/23 3:56
User 7,Source 0,movieDetails,,,4/24/23 3:56
User 7,Source 0,search,,,4/24/23 3:56
User 7,Source 0,search,,,4/24/23 3:56
User 7,Source 0,profilesGate,,,4/24/23 3:56
User 7,Source 0,browseTitles,,,4/23/23 19:41
User 7,Source 0,playback,,,4/23/23 19:41
User 7,Source 0,browseTitles,,,4/23/23 19:19
User 7,Source 0,playback,,,4/23/23 19:19
User 7,Source 0,browseTitles,,,4/23/23 19:18
User 7,Source 0,search,,,4/23/23 19:18
User 7,Source 0,search,,,4/23/23 19:18
User 7,Source 0,movieDetails,,,4/23/23 19:18
User 7,Source 0,movieDetails,,,4/23/23 19:18
User 7,Source 0,movieDetails,,,4/23/23 19:18
User 7,Source 0,postPlay,,,4/23/23 19:18
User 7,Source 0,postPlay,,,4/23/23 19:18
User 7,Source 0,playback,,,4/23/23 19:17
User 7,Source 0,playback,,,4/23/23 19:17
User 7,Source 0,playback,,,4/23/23 18:46
User 7,Source 0,movieDetails,,,4/23/23 18:46
User 7,Source 0,movieDetails,,,4/23/23 18:46
User 7,Source 0,movieDetails,,,4/23/23 18:46
User 7,Source 0,postPlay,,,4/23/23 18:45
User 7,Source 0,postPlay,,,4/23/23 18:45
User 7,Source 0,playback,,,4/23/23 18:45
User 7,Source 0,playback,,,4/23/23 18:45
User 7,Source 0,playback,,,4/23/23 18:41
User 7,Source 0,browseTitles,,,4/23/23 18:41
User 7,Source 0,playback,,,4/23/23 18:31
User 7,Source 0,movieDetails,,,4/23/23 18:31
User 7,Source 0,search,,,4/23/23 18:31
User 7,Source 0,movieDetails,,,4/23/23 18:31
User 7,Source 0,search,,,4/23/23 18:31
User 7,Source 0,browseTitles,,,4/23/23 18:31
User 7,Source 0,browseTitles,,,4/23/23 18:28
User 7,Source 0,playback,,,4/23/23 18:28
User 7,Source 0,playback,,,4/23/23 18:28
User 7,Source 0,browseTitles,,,4/23/23 18:28
User 7,Source 0,playback,,,4/23/23 17:55
User 7,Source 0,browseTitles,,,4/23/23 17:55
User 7,Source 0,profilesGate,,,4/23/23 17:55
User 7,Source 0,browseTitles,,,4/23/23 17:55
User 7,Source 0,browseTitles,,,4/23/23 15:08
User 7,Source 0,search,,,4/23/23 15:08
User 7,Source 0,playback,,,4/23/23 15:07
User 7,Source 0,search,,,4/23/23 15:07
User 7,Source 0,playback,,,4/23/23 15:07
User 7,Source 0,playback,,,4/23/23 15:07
User 7,Source 0,playback,,,4/23/23 15:01
User 7,Source 0,search,,,4/23/23 15:01
User 7,Source 0,search,,,4/23/23 15:01
User 7,Source 0,browseTitles,,,4/23/23 15:01
User 7,Source 0,accountMenu,,,4/23/23 14:56
User 7,Source 0,browseTitles,,,4/23/23 14:56
User 7,Source 0,accountMenu,,,4/23/23 14:56
User 7,Source 0,settings,,,4/23/23 14:56
User 7,Source 0,accountMenu,,,4/23/23 14:56
User 7,Source 0,settings,,,4/23/23 14:56
User 7,Source 0,browseTitlesGallery,,,4/23/23 14:56
User 7,Source 0,accountMenu,,,4/23/23 14:56
User 7,Source 0,accountMenu,,,4/23/23 14:56
User 7,Source 0,browseTitlesGallery,,,4/23/23 14:56
User 7,Source 0,accountMenu,,,4/23/23 14:56
User 7,Source 0,browseTitles,,,4/23/23 14:56
User 7,Source 0,search,,,4/23/23 14:56
User 7,Source 0,browseTitles,,,4/23/23 14:56
User 7,Source 0,search,,,4/23/23 14:55
User 7,Source 0,browseTitles,,,4/23/23 14:55
User 7,Source 0,movieDetails,,,4/23/23 14:55
User 7,Source 0,browseTitles,,,4/23/23 14:55
User 7,Source 0,postPlay,,,4/23/23 14:55
User 7,Source 0,postPlay,,,4/23/23 14:55
User 7,Source 0,playback,,,4/23/23 14:55
User 7,Source 0,playback,,,4/23/23 14:55
User 7,Source 0,playback,,,4/23/23 14:35
User 7,Source 0,movieDetails,,,4/23/23 14:35
User 7,Source 0,browseTitles,,,4/23/23 14:35
User 7,Source 0,movieDetails,,,4/23/23 14:35
User 7,Source 0,profilesGate,,,4/23/23 14:35
User 7,Source 0,browseTitles,,,4/23/23 14:35
User 7,Source 0,browseTitles,,,4/23/23 9:44
User 7,Source 0,search,,,4/23/23 9:44
User 7,Source 0,movieDetails,,,4/23/23 9:44
User 7,Source 0,search,,,4/23/23 9:44
User 7,Source 0,postPlay,,,4/23/23 9:44
User 7,Source 0,postPlay,,,4/23/23 9:44
User 7,Source 0,playback,,,4/23/23 9:43
User 7,Source 0,playback,,,4/23/23 9:43
User 7,Source 0,playback,,,4/23/23 9:30
User 7,Source 0,movieDetails,,,4/23/23 9:30
User 7,Source 0,search,,,4/23/23 9:28
User 7,Source 0,movieDetails,,,4/23/23 9:28
User 7,Source 0,search,,,4/23/23 9:28
User 7,Source 0,browseTitles,,,4/23/23 9:28
User 7,Source 0,browseTitles,,,4/23/23 9:28
User 7,Source 0,profilesGate,,,4/23/23 9:28
User 7,Source 0,search,,,4/23/23 7:05
User 7,Source 0,browseTitles,,,4/23/23 7:05
User 7,Source 0,postPlay,,,4/23/23 7:05
User 7,Source 0,postPlay,,,4/23/23 7:05
User 7,Source 0,playback,,,4/23/23 7:04
User 7,Source 0,playback,,,4/23/23 7:04
User 7,Source 0,playback,,,4/23/23 6:51
User 7,Source 0,search,,,4/23/23 6:51
User 7,Source 0,search,,,4/23/23 6:50
User 7,Source 0,browseTitles,,,4/23/23 6:50
User 7,Source 0,postPlay,,,4/23/23 6:50
User 7,Source 0,postPlay,,,4/23/23 6:50
User 7,Source 0,playback,,,4/23/23 6:49
User 7,Source 0,playback,,,4/23/23 6:49
User 7,Source 0,playback,,,4/23/23 6:35
User 7,Source 0,browseTitles,,,4/23/23 6:35
User 7,Source 0,playback,,,4/22/23 20:34
User 7,Source 0,browseTitles,,,4/22/23 20:34
User 7,Source 0,browseTitles,,,4/22/23 20:24
User 7,Source 0,playback,,,4/22/23 20:24
User 7,Source 0,profilesGate,,,4/22/23 20:24
User 7,Source 0,browseTitles,,,4/22/23 20:24
User 7,Source 0,search,,,4/22/23 19:22
User 7,Source 0,browseTitles,,,4/22/23 19:22
User 7,Source 0,movieDetails,,,4/22/23 19:22
User 7,Source 0,search,,,4/22/23 19:22
User 7,Source 0,postPlay,,,4/22/23 19:22
User 7,Source 0,postPlay,,,4/22/23 19:22
User 7,Source 0,playback,,,4/22/23 19:20
User 7,Source 0,playback,,,4/22/23 19:20
User 7,Source 0,movieDetails,,,4/22/23 19:20
User 7,Source 0,playback,,,4/22/23 19:20
User 7,Source 0,playback,,,4/22/23 19:20
User 7,Source 0,movieDetails,,,4/22/23 19:20
User 7,Source 0,playback,,,4/22/23 19:02
User 7,Source 0,movieDetails,,,4/22/23 19:02
User 7,Source 0,playback,,,4/22/23 18:37
User 7,Source 0,movieDetails,,,4/22/23 18:37
User 7,Source 0,playback,,,4/22/23 18:28
User 7,Source 0,movieDetails,,,4/22/23 18:28
User 7,Source 0,search,,,4/22/23 18:28
User 7,Source 0,movieDetails,,,4/22/23 18:28
User 7,Source 0,search,,,4/22/23 18:28
User 7,Source 0,browseTitles,,,4/22/23 18:28
User 7,Source 0,playback,,,4/22/23 18:27
User 7,Source 0,browseTitles,,,4/22/23 18:27
User 7,Source 0,playback,,,4/22/23 18:27
User 7,Source 0,browseTitles,,,4/22/23 18:27
User 7,Source 0,profilesGate,,,4/22/23 18:27
User 7,Source 0,browseTitles,,,4/22/23 18:27
User 7,Source 0,postPlay,,,4/22/23 18:27
User 7,Source 0,postPlay,,,4/22/23 18:27
User 7,Source 0,playback,,,4/22/23 18:25
User 7,Source 0,playback,,,4/22/23 18:25
User 7,Source 0,playback,,,4/22/23 18:25
User 7,Source 0,browseTitles,,,4/22/23 18:25
User 7,Source 0,profilesGate,,,4/22/23 18:25
User 7,Source 0,browseTitles,,,4/22/23 18:25
User 7,Source 0,browseTitlesGallery,,,4/22/23 18:00
User 7,Source 0,browseTitles,,,4/22/23 18:00
User 7,Source 0,browseTitlesGallery,,,4/22/23 18:00
User 7,Source 0,search,,,4/22/23 18:00
User 7,Source 0,movieDetails,,,4/22/23 18:00
User 7,Source 0,search,,,4/22/23 18:00
User 7,Source 0,postPlay,,,4/22/23 18:00
User 7,Source 0,postPlay,,,4/22/23 18:00
User 7,Source 0,playback,,,4/22/23 17:59
User 7,Source 0,playback,,,4/22/23 17:59
User 7,Source 0,playback,,,4/22/23 17:27
User 7,Source 0,movieDetails,,,4/22/23 17:27
User 7,Source 0,movieDetails,,,4/22/23 17:27
User 7,Source 0,search,,,4/22/23 17:27
User 7,Source 0,search,,,4/22/23 17:27
User 7,Source 0,movieDetails,,,4/22/23 17:27
User 7,Source 0,movieDetails,,,4/22/23 17:26
User 7,Source 0,search,,,4/22/23 17:26
User 7,Source 0,movieDetails,,,4/22/23 17:25
User 7,Source 0,search,,,4/22/23 17:25
User 7,Source 0,search,,,4/22/23 17:25
User 7,Source 0,movieDetails,,,4/22/23 17:25
User 7,Source 0,search,,,4/22/23 17:25
User 7,Source 0,browseTitlesGallery,,,4/22/23 17:25
User 7,Source 0,search,,,4/22/23 17:24
User 7,Source 0,browseTitlesGallery,,,4/22/23 17:24
User 7,Source 0,movieDetails,,,4/22/23 17:24
User 7,Source 0,search,,,4/22/23 17:24
User 7,Source 0,playback,,,4/22/23 17:24
User 7,Source 0,movieDetails,,,4/22/23 17:24
User 7,Source 0,playback,,,4/22/23 17:18
User 7,Source 0,movieDetails,,,4/22/23 17:18
User 7,Source 0,playback,,,4/22/23 17:18
User 7,Source 0,movieDetails,,,4/22/23 17:18
User 7,Source 0,playback,,,4/22/23 17:18
User 7,Source 0,playback,,,4/22/23 17:18
User 7,Source 0,playback,,,4/22/23 16:51
User 7,Source 0,movieDetails,,,4/22/23 16:51
User 7,Source 0,playback,,,4/22/23 16:26
User 7,Source 0,movieDetails,,,4/22/23 16:26
User 7,Source 0,playback,,,4/22/23 16:25
User 7,Source 0,movieDetails,,,4/22/23 16:25
User 7,Source 0,playback,,,4/22/23 16:25
User 7,Source 0,movieDetails,,,4/22/23 16:25
User 7,Source 0,playback,,,4/22/23 16:21
User 7,Source 0,movieDetails,,,4/22/23 16:21
User 7,Source 0,search,,,4/22/23 16:21
User 7,Source 0,movieDetails,,,4/22/23 16:21
User 7,Source 0,search,,,4/22/23 16:20
User 7,Source 0,browseTitlesGallery,,,4/22/23 16:20
User 7,Source 0,browseTitlesGallery,,,4/22/23 13:20
User 7,Source 0,movieDetails,,,4/22/23 13:20
User 7,Source 0,profilesGate,,,4/22/23 13:20
User 7,Source 0,movieDetails,,,4/22/23 13:20
User 7,Source 1,browseTitlesGallery,,,4/20/23 13:09
User 7,Source 1,search,,,4/20/23 13:09
User 7,Source 1,movieDetails,,,4/20/23 13:09
User 7,Source 1,search,,,4/20/23 13:09
User 7,Source 1,playback,,,4/20/23 13:09
User 7,Source 1,movieDetails,,,4/20/23 13:09
User 7,Source 1,movieDetails,,,4/20/23 12:06
User 7,Source 1,playback,,,4/20/23 12:06
User 7,Source 1,movieDetails,,,4/20/23 12:06
User 7,Source 1,search,,,4/20/23 12:06
User 7,Source 1,movieDetails,,,4/20/23 12:06
User 7,Source 1,search,,,4/20/23 12:06
User 7,Source 1,playback,,,4/20/23 12:06
User 7,Source 1,movieDetails,,,4/20/23 12:06
User 7,Source 1,movieDetails,,,4/20/23 12:05
User 7,Source 1,playback,,,4/20/23 12:05
User 7,Source 1,search,,,4/20/23 12:04
User 7,Source 1,movieDetails,,,4/20/23 12:04
User 7,Source 1,movieDetails,,,4/20/23 12:04
User 7,Source 1,search,,,4/20/23 12:04
User 7,Source 1,playback,,,4/20/23 12:04
User 7,Source 1,movieDetails,,,4/20/23 12:04
User 7,Source 1,movieDetails,,,4/20/23 12:03
User 7,Source 1,playback,,,4/20/23 12:03
User 7,Source 1,searchSuggestionTitleResults,,,4/20/23 12:03
